VERSION MODEL DESC     FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR   OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER     BASER_NCL  BASER_NCU BASER_BCL BASER_BCU FMEAN      FMEAN_NCL  FMEAN_NCU FMEAN_BCL FMEAN_BCU ACC     ACC_NCL ACC_NCU ACC_BCL ACC_BCU FBIAS   FBIAS_BCL FBIAS_BCU PODY     PODY_NCL PODY_NCU  PODY_BCL PODY_BCU PODN    PODN_NCL PODN_NCU PODN_BCL PODN_BCU POFD       POFD_NCL   POFD_NCU  POFD_BCL  POFD_BCU FAR     FAR_NCL FAR_NCU FAR_BCL FAR_BCU CSI      CSI_NCL  CSI_NCU   CSI_BCL  CSI_BCU  GSS         GSS_BCL    GSS_BCU     HK          HK_NCL    HK_NCU  HK_BCL     HK_BCU     HSS        HSS_BCL    HSS_BCU     ODDS     ODDS_NCL ODDS_NCU ODDS_BCL ODDS_BCU LODDS    LODDS_NCL LODDS_NCU LODDS_BCL LODDS_BCU ORSS     ORSS_NCL ORSS_NCU ORSS_BCL ORSS_BCU EDS      EDS_NCL   EDS_NCU  EDS_BCL  EDS_BCU  SEDS     SEDS_NCL  SEDS_NCU SEDS_BCL  SEDS_BCU EDI      EDI_NCL   EDI_NCU  EDI_BCL   EDI_BCU  SEDI     SEDI_NCL  SEDI_NCU SEDI_BCL  SEDI_BCU BAGSS     BAGSS_BCL  BAGSS_BCU
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=5.0       >=5.0      NA         0.05  CTS        2519 0.18857   0.17377    0.20431    0.17269   0.20406  0.31679    0.29892    0.33523    0.29813   0.33427  0.78444 0.76795 0.80006 0.76816 0.80032 1.68      1.5622    1.81375 0.76842  0.75155  0.78448    0.72706  0.80528 0.78816  0.77177  0.80367  0.7704   0.80538 0.21184    0.19633    0.22823   0.19462   0.2296   0.54261 0.5231  0.56198 0.50858 0.57881 0.40198  0.383    0.42126   0.36702  0.43271   0.28319     0.24925    0.31401     0.55658     0.51455  0.59861  0.50858    0.59805    0.44139    0.39904    0.47794    12.34548  9.72953 15.66476  9.49591 15.81555  2.51329   2.27517   2.75141   2.25086   2.76099  0.85014  0.81712  0.88315  0.80945  0.88106  0.72727  0.68313   0.77142  0.67731  0.77113  0.45871  0.42143   0.49599  0.41925   0.49333  0.70979  0.6371    0.78247  0.65372   0.75658  0.71477  0.63766   0.78191  0.66579   0.75468  0.26692   0.2335     0.2966
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=10.0      >=10.0     NA         0.05  CTS        2519 0.12267   0.11043    0.13606    0.10995   0.13497  0.17864    0.16418    0.19409    0.16276   0.19254  0.83049 0.81534 0.84463 0.8158  0.84478 1.45631   1.31419   1.62777 0.53722  0.5177   0.55662    0.48097  0.59347 0.87149  0.85786  0.884    0.85746  0.8849  0.12851    0.116      0.14214   0.1151    0.14254  0.63111 0.61208 0.64974 0.58577 0.67325 0.27993  0.26275  0.29779   0.2454   0.31606   0.20602     0.1716     0.24163     0.40871     0.34968  0.46774  0.34943    0.46801    0.34166    0.29293    0.38922     7.87245  6.09452 10.16905  6.08104 10.21199  2.06337   1.80739   2.31935   1.80518   2.32356  0.77458  0.72338  0.82578  0.71756  0.82162  0.54306  0.48434   0.60178  0.48013  0.60387  0.40484  0.35138   0.4583   0.35619   0.45107  0.53511  0.45479   0.61543  0.47004   0.59804  0.57617  0.45333   0.61689  0.50944   0.63885  0.18682   0.15473    0.22039
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=25.0      >=25.0     NA         0.05  CTS        2519 0.037316  0.030591   0.04545    0.030568  0.044859 0.047638   0.039987   0.056667   0.038904  0.055985 0.93331 0.92289 0.9424  0.92338 0.94363 1.2766    1.0098    1.59782 0.24468  0.22829  0.26185    0.16326  0.32979 0.96     0.95162  0.96698  0.95224  0.96795 0.04       0.033022   0.048379  0.032046  0.047758 0.80833 0.7925  0.82323 0.73502 0.87503 0.12042  0.10828  0.13371   0.077301 0.16504   0.099302    0.056726   0.14536     0.20468     0.11722  0.29214  0.12273    0.28994    0.18066    0.10736    0.25383     7.77465  4.65825 12.97593  4.45723 12.68798  2.05087   1.53864   2.5631    1.49453   2.54066  0.77207  0.66862  0.87552  0.63351  0.85389  0.40044  0.29452   0.50636  0.29144  0.50408  0.34844  0.24646   0.45043  0.24691   0.43579  0.39144  0.26949   0.51339  0.27731   0.49029  0.41447  0.26131   0.52158  0.29179   0.52035  0.09279   0.053998   0.13789
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=50.0      >=50.0     NA         0.05  CTS        2519 0.0095276 0.0064109  0.014138   0.005955  0.013497 0.017864   0.013378   0.023819   0.0131    0.023422 0.9742  0.96725 0.9797  0.96784 0.98015 1.875     1.13514   3.33375 0.083333 0.073164 0.094771   0        0.22222 0.98277  0.9769   0.98716  0.97755  0.98757 0.017234   0.012838   0.023101  0.01243   0.022454 0.95556 0.94679 0.96293 0.88    1       0.029851 0.023888 0.037246  0        0.08203   0.023603   -0.006474   0.075455    0.066099   -0.052065 0.18426 -0.020032   0.20146    0.046117  -0.013032   0.14032     5.18393  1.18172 22.74077  0       16.58657  1.64556   0.16697   3.12416   0.64907   2.84432  0.67658  0.27571  1.07746 -1        0.88627  0.3038   0.061448  0.54615  0.13142  0.52193  0.21574 -0.010243  0.44172  0.079424  0.40403  0.24076 -0.024751  0.50627  0.085215  0.46605  0.24745 -0.035844  0.51736  0.08683   0.48616  0.023178  0.0099378  0.069429
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=75.0      >=75.0     NA         0.05  CTS        2519 0.0035728 0.0018808  0.0067766  0.001588  0.005955 0.0067487  0.0042179  0.010782   0.003573  0.010322 0.98968 0.98492 0.99295 0.98531 0.99365 1.88889   0.88172   5       0        0        0.0015227  0        0       0.99323  0.98919  0.99576  0.98965  0.99641 0.0067729  0.0042365  0.010811  0.003589  0.010354 1       0.99848 1       1       1       0        0        0.0015227 0        0        -0.0023416  -0.0033748 -0.0011906  -0.0067729  -0.15635  0.1428  -0.010354  -0.003589  -0.0046941 -0.0067726 -0.0023852   0       NA       NA        0        0       NA        NA        NA        NA        NA       -1       NA       NA       -1       -1       NA       NA        NA       NA       NA       NA       NA        NA       NA        NA       NA       NA        NA       NA        NA       NA       NA        NA       NA        NA       NA        NA         NA
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=100.0     >=100.0    NA         0.05  CTS        2519 0.0019849 0.00084813 0.0046383  0.000397  0.00397  0.00079397 0.00021776 0.0028904  0         0.001985 0.99722 0.99427 0.99865 0.99484 0.99921 0.4       0         2       0        0        0.0015227  0        0       0.9992   0.99711  0.99978  0.99801  1       0.00079554 0.00021844 0.0028929 0         0.00199  1       0.99848 1       1       1       0        0        0.0015227 0        0        -0.00056744 -0.0010844  0          -0.00079554 -0.21804  0.21645 -0.0019901  0         -0.0011355 -0.0021708  0           0       NA       NA        0        0       NA        NA        NA        NA        NA       -1       NA       NA       -1       -1       NA       NA        NA       NA       NA       NA       NA        NA       NA        NA       NA       NA        NA       NA        NA       NA       NA        NA       NA        NA       NA        NA         NA
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=0.1       >=0.1      NA         0.05  CTS        2519 0.40611   0.38709    0.42542    0.38706   0.42557  0.69512    0.67685    0.71279    0.67765   0.71298  0.66256 0.64386 0.68077 0.6451  0.68202 1.71163   1.63735   1.78892 0.94037  0.93044  0.94897    0.9249   0.95423 0.47259  0.45315  0.49212  0.44866  0.49702 0.52741    0.50788    0.54685   0.50298   0.55134  0.4506  0.43126 0.47009 0.42473 0.47432 0.53091  0.51138  0.55033   0.50771  0.55568   0.2279      0.20801    0.25084     0.41297     0.39406  0.43187  0.38605    0.44118    0.3712     0.34438    0.40108    14.13148 10.70199 18.65996 10.84214 18.89431  2.6484    2.37043   2.92638   2.38344   2.93886  0.86783  0.83351  0.90214  0.83111  0.89947  0.87226  0.84225   0.90228  0.84138  0.90101  0.31393  0.29287   0.335    0.2904    0.33998  0.82466  0.72366   0.92566  0.78089   0.86331  0.62018  0.67248   0.97684  0.58504   0.65585  0.30643   0.28353    0.33177
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=1         >=1        NA         0.05  CTS        2519 0.30012   0.28254    0.31831    0.28146   0.31917  0.49821    0.47871    0.51773    0.47915   0.51768  0.74236 0.72492 0.75906 0.72369 0.76022 1.66005   1.57979   1.75035 0.90079  0.8885   0.91186    0.87917  0.92236 0.67442  0.65587  0.69244  0.65147  0.6975  0.32558    0.30756    0.34413   0.3025    0.34853  0.45737 0.438   0.47688 0.42957 0.48487 0.51203  0.49251  0.53152   0.48415  0.54008   0.31924     0.29002    0.34868     0.57521     0.5497   0.60073  0.54407    0.60658    0.48398    0.44963    0.51707    18.80857 14.52523 24.35502 14.65178 25.42885  2.93431   2.67589   3.19274   2.68456   3.23588  0.89903  0.87426  0.92381  0.87222  0.92433  0.84025  0.80697   0.87353  0.8075   0.87527  0.45277  0.4265    0.47904  0.42294   0.48353  0.82965  0.76453   0.89476  0.7907    0.86775  0.74644  0.74536   0.91393  0.71448   0.77768  0.33729   0.30881    0.36692
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=5.0       >=5.0      NA         0.05  CTS        2519 0.18857   0.17377    0.20431    0.17348   0.20406  0.31878    0.30087    0.33724    0.3017    0.33704  0.78245 0.76592 0.79813 0.76499 0.79913 1.69053   1.57706   1.82225 0.76842  0.75155  0.78448    0.72978  0.80646 0.78571  0.76926  0.8013   0.7667   0.80273 0.21429    0.1987     0.23074   0.19727   0.2333   0.54545 0.52596 0.56482 0.51245 0.58129 0.39978  0.38082  0.41905   0.36789  0.4303    0.28044     0.24787    0.31133     0.55414     0.51211  0.59616  0.51216    0.59721    0.43804    0.39727    0.47483    12.16667  9.5905  15.43484  9.70592 15.78243  2.4987    2.26077   2.73663   2.27274   2.7589   0.8481   0.81471  0.8815   0.81319  0.88083  0.72727  0.68313   0.77142  0.68034  0.77144  0.45547  0.41828   0.49267  0.41913   0.49138  0.70794  0.63467   0.78121  0.65784   0.75758  0.71231  0.63516   0.78072  0.66972   0.75404  0.26463   0.23412    0.29591
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=10.0      >=10.0     NA         0.05  CTS        2519 0.12267   0.11043    0.13606    0.10956   0.13617  0.17944    0.16494    0.19491    0.16554   0.19533  0.83049 0.81534 0.84463 0.81658 0.84439 1.46278   1.31531   1.63938 0.54045  0.52094  0.55984    0.4806   0.5964  0.87104  0.85739  0.88357  0.85688  0.88363 0.12896    0.11643    0.14261   0.11637   0.14312  0.63053 0.6115  0.64917 0.58558 0.67668 0.28114  0.26393  0.29902   0.24177  0.31625   0.20714     0.1692     0.24134     0.41149     0.35249  0.47049  0.34845    0.46607    0.34319    0.28943    0.38884     7.94354  6.1495  10.26096  6.0315  10.17502  2.07236   1.81637   2.32835   1.79699   2.31994  0.77637  0.72553  0.82722  0.71557  0.82103  0.54648  0.48788   0.60507  0.47897  0.60797  0.40632  0.35303   0.4596   0.35361   0.45033  0.53796  0.45762   0.6183   0.46801   0.59596  0.579    0.45626   0.61966  0.50754   0.63662  0.18772   0.15113    0.21981
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=25.0      >=25.0     NA         0.05  CTS        2519 0.037316  0.030591   0.04545    0.029774  0.044859 0.048432   0.040714   0.057525   0.040879  0.057166 0.93331 0.92289 0.9424  0.92338 0.94245 1.29787   1.01923   1.68015 0.25532  0.23867  0.27271    0.17     0.34147 0.95959  0.95117  0.9666   0.95195  0.96675 0.040412   0.033396   0.048828  0.033249  0.048049 0.80328 0.7873  0.81834 0.73528 0.8713  0.125    0.11265  0.13849   0.080214 0.17062   0.10375     0.060933   0.14933     0.21491     0.12626  0.30355  0.13088    0.30295    0.18799    0.11487    0.25986     8.14111  4.9095  13.49989  4.78161 13.19841  2.09693   1.59117   2.60268   1.56478   2.5801   0.78121  0.68266  0.87976  0.65408  0.85914  0.41325  0.3084    0.5181   0.29616  0.5156   0.35722  0.25653   0.45791  0.25838   0.44187  0.40302  0.28167   0.52438  0.29002   0.5049   0.42708  0.2736    0.53244  0.30384   0.53594  0.096307  0.056977   0.13921
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=50.0      >=50.0     NA         0.05  CTS        2519 0.0095276 0.0064109  0.014138   0.005955  0.0131   0.018658   0.01406    0.024722   0.013497  0.023819 0.9734  0.96636 0.979   0.96704 0.97975 1.95833   1.24978   3.23722 0.083333 0.073164 0.094771   0        0.21739 0.98196  0.97599  0.98647  0.97678  0.98716 0.018036   0.013525   0.024015  0.012841  0.023219 0.95745 0.94884 0.96466 0.88632 1       0.028986 0.023117 0.036288  0        0.078444  0.022643   -0.0065222  0.0715      0.065297   -0.052867 0.18346 -0.020351   0.19906    0.044283  -0.013129   0.13346     4.94949  1.12979 21.68321  0       15.98248  1.59929   0.12203   3.07654   0.61892   2.81173  0.66384  0.25071  1.07697 -1        0.88223  0.3038   0.061448  0.54615  0.14008  0.51697  0.20965 -0.015202  0.4345   0.075775  0.39998  0.23545 -0.030932  0.50183  0.082224  0.4588   0.24211 -0.042164  0.51306  0.083807  0.47856  0.022192  0.0092779  0.065154
