VERSION MODEL DESC     FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR   OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER     VALUE_BASER N_PNT CL_1 VALUE_1   CL_2 VALUE_2    CL_3 VALUE_3   CL_4 VALUE_4    CL_5 VALUE_5   CL_6 VALUE_6   CL_7 VALUE_7    CL_8 VALUE_8   CL_9 VALUE_9     CL_10 VALUE_10 CL_11 VALUE_11   CL_12 VALUE_12 CL_13 VALUE_13 CL_14 VALUE_14 CL_15 VALUE_15 CL_16 VALUE_16 CL_17 VALUE_17  CL_18 VALUE_18  CL_19 VALUE_19
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=5.0       >=5.0      NA         NA    ECLV       2519 0.18857    0.52877       19 0.05 -0.3772    0.1  0.23924   0.15  0.44472   0.2  0.51316   0.25  0.4393    0.3  0.35489  0.35  0.25749    0.4  0.14386  0.45  0.0095694    0.5 -0.15158  0.55 -0.34854     0.6 -0.59474  0.65 -0.91128   0.7 -1.33333  0.75 -1.92421   0.8 -2.81053  0.85  -4.28772   0.9  -7.24211  0.95 -16.10526
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=10.0      >=10.0     NA         NA    ECLV       2519 0.12267    0.37777       19 0.05 -0.4371    0.1  0.25068   0.15  0.34361   0.2  0.27508   0.25  0.19741   0.3  0.10865  0.35  0.0062235  0.4 -0.11327  0.45 -0.25449      0.5 -0.42395  0.55 -0.63107     0.6 -0.88997  0.65 -1.22284   0.7 -1.66667  0.75 -2.28803   0.8 -3.22006  0.85  -4.77346   0.9  -7.88026  0.95 -17.20065
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=25.0      >=25.0     NA         NA    ECLV       2519 0.037316   0.2897        19 0.05  0.27156   0.1  0.19504   0.15  0.10951   0.2  0.013298  0.25 -0.095745  0.3 -0.22036  0.35 -0.36416    0.4 -0.53191  0.45 -0.73017      0.5 -0.96809  0.55 -1.25887     0.6 -1.62234  0.65 -2.08967   0.7 -2.71277  0.75 -3.58511   0.8 -4.89362  0.85  -7.07447   0.9 -11.43617  0.95 -24.52128
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=50.0      >=50.0     NA         NA    ECLV       2519 0.0095276  0.15023       19 0.05  0.076754  0.1 -0.023148  0.15 -0.1348    0.2 -0.26042   0.25 -0.40278   0.3 -0.56548  0.35 -0.75321    0.4 -0.97222  0.45 -1.23106      0.5 -1.54167  0.55 -1.9213      0.6 -2.39583  0.65 -3.00595   0.7 -3.81944  0.75 -4.95833   0.8 -6.66667  0.85  -9.51389   0.9 -15.20833  0.95 -32.29167
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=75.0      >=75.0     NA         NA    ECLV       2519 0.0035728 -0.0067729     19 0.05 -0.099415  0.1 -0.20988   0.15 -0.33333   0.2 -0.47222   0.25 -0.62963   0.3 -0.80952  0.35 -1.01709    0.4 -1.25926  0.45 -1.54545      0.5 -1.88889  0.55 -2.30864     0.6 -2.83333  0.65 -3.50794   0.7 -4.40741  0.75 -5.66667   0.8 -7.55556  0.85 -10.7037    0.9 -17        0.95 -35.88889
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=100.0     >=100.0    NA         NA    ECLV       2519 0.0019849 -0.00039777    19 0.05 -0.010526  0.1 -0.022222  0.15 -0.035294  0.2 -0.05      0.25 -0.066667  0.3 -0.085714 0.35 -0.10769    0.4 -0.13333  0.45 -0.16364      0.5 -0.2      0.55 -0.24444     0.6 -0.3      0.65 -0.37143   0.7 -0.46667  0.75 -0.6       0.8 -0.8      0.85  -1.13333   0.9  -1.8      0.95  -3.8
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=0.1       >=0.1      NA         NA    ECLV       2519 0.40611    0.42248       19 0.05 -0.21056   0.1  0.1504    0.15  0.27072   0.2  0.33088   0.25  0.36698   0.3  0.39104  0.35  0.40823    0.4  0.42112  0.45  0.31938      0.5  0.17986  0.55  0.0093407   0.6 -0.20381  0.65 -0.47787   0.7 -0.84327  0.75 -1.35484   0.8 -2.12219  0.85  -3.40111   0.9  -5.95894  0.95 -13.63245
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=1         >=1        NA         NA    ECLV       2519 0.30012    0.56311       19 0.05 -0.18378   0.1  0.26432   0.15  0.41369   0.2  0.48837   0.25  0.53318   0.3  0.56306  0.35  0.47812    0.4  0.37875  0.45  0.2613       0.5  0.12037  0.55 -0.051881    0.6 -0.2672   0.65 -0.54403   0.7 -0.91314  0.75 -1.42989   0.8 -2.20503  0.85  -3.49691   0.9  -6.08069  0.95 -13.83201
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=5.0       >=5.0      NA         NA    ECLV       2519 0.18857    0.52407       19 0.05 -0.39628   0.1  0.22994   0.15  0.43868   0.2  0.50842   0.25  0.43439   0.3  0.34977  0.35  0.25215    0.4  0.13825  0.45  0.0036364    0.5 -0.15789  0.55 -0.35532     0.6 -0.60211  0.65 -0.9194    0.7 -1.34246  0.75 -1.93474   0.8 -2.82316  0.85  -4.30386   0.9  -7.26526  0.95 -16.14947
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=10.0      >=10.0     NA         NA    ECLV       2519 0.12267    0.37739       19 0.05 -0.43213   0.1  0.25113   0.15  0.34228   0.2  0.27184   0.25  0.19202   0.3  0.10079  0.35 -0.004481   0.4 -0.12729  0.45 -0.27243      0.5 -0.4466   0.55 -0.65948     0.6 -0.92557  0.65 -1.26768   0.7 -1.72384  0.75 -2.36246   0.8 -3.32039  0.85  -4.91694   0.9  -8.11003  0.95 -17.68932
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=25.0      >=25.0     NA         NA    ECLV       2519 0.037316   0.28888       19 0.05  0.27044   0.1  0.19267   0.15  0.10576   0.2  0.0079787 0.25 -0.10284   0.3 -0.22948  0.35 -0.37561    0.4 -0.5461   0.45 -0.74758      0.5 -0.98936  0.55 -1.28487     0.6 -1.65426  0.65 -2.12918   0.7 -2.76241  0.75 -3.64894   0.8 -4.97872  0.85  -7.19504   0.9 -11.62766  0.95 -24.92553
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=50.0      >=50.0     NA         NA    ECLV       2519 0.0095276  0.1907        19 0.05  0.11184   0.1  0.0046296 0.15 -0.1152    0.2 -0.25      0.25 -0.40278   0.3 -0.57738  0.35 -0.77885    0.4 -1.01389  0.45 -1.29167      0.5 -1.625    0.55 -2.03241     0.6 -2.54167  0.65 -3.19643   0.7 -4.06944  0.75 -5.29167   0.8 -7.125    0.85 -10.18056   0.9 -16.29167  0.95 -34.625
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=75.0      >=75.0     NA         NA    ECLV       2519 0.0035728 -0.0071713     19 0.05 -0.10526   0.1 -0.22222   0.15 -0.35294   0.2 -0.5       0.25 -0.66667   0.3 -0.85714  0.35 -1.07692    0.4 -1.33333  0.45 -1.63636      0.5 -2        0.55 -2.44444     0.6 -3        0.65 -3.71429   0.7 -4.66667  0.75 -6         0.8 -8        0.85 -11.33333   0.9 -18        0.95 -38
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=100.0     >=100.0    NA         NA    ECLV       2519 0.0019849 -0.00039777    19 0.05 -0.010526  0.1 -0.022222  0.15 -0.035294  0.2 -0.05      0.25 -0.066667  0.3 -0.085714 0.35 -0.10769    0.4 -0.13333  0.45 -0.16364      0.5 -0.2      0.55 -0.24444     0.6 -0.3      0.65 -0.37143   0.7 -0.46667  0.75 -0.6       0.8 -0.8      0.85  -1.13333   0.9  -1.8      0.95  -3.8
