VERSION MODEL DESC     FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR   OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER     BASER_NCL  BASER_NCU BASER_BCL BASER_BCU FMEAN      FMEAN_NCL  FMEAN_NCU FMEAN_BCL FMEAN_BCU ACC     ACC_NCL ACC_NCU ACC_BCL ACC_BCU FBIAS   FBIAS_BCL FBIAS_BCU PODY    PODY_NCL PODY_NCU  PODY_BCL PODY_BCU PODN    PODN_NCL PODN_NCU PODN_BCL PODN_BCU POFD       POFD_NCL   POFD_NCU  POFD_BCL POFD_BCU FAR     FAR_NCL FAR_NCU FAR_BCL FAR_BCU CSI      CSI_NCL  CSI_NCU   CSI_BCL  CSI_BCU GSS         GSS_BCL    GSS_BCU    HK          HK_NCL     HK_NCU  HK_BCL    HK_BCU    HSS         HSS_BCL    HSS_BCU    ODDS     ODDS_NCL ODDS_NCU ODDS_BCL ODDS_BCU LODDS    LODDS_NCL LODDS_NCU LODDS_BCL LODDS_BCU ORSS     ORSS_NCL ORSS_NCU ORSS_BCL ORSS_BCU EDS      EDS_NCL  EDS_NCU  EDS_BCL  EDS_BCU  SEDS     SEDS_NCL SEDS_NCU SEDS_BCL SEDS_BCU EDI      EDI_NCL  EDI_NCU  EDI_BCL  EDI_BCU  SEDI     SEDI_NCL SEDI_NCU SEDI_BCL SEDI_BCU BAGSS     BAGSS_BCL BAGSS_BCU
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=5.0       >=5.0      NA         0.05  CTS        2519 0.18857   0.17377    0.20431    0.17269   0.20406  0.30568    0.28799    0.32395    0.2878    0.32314  0.78285 0.76633 0.79851 0.76737 0.79913 1.62105   1.49713   1.75679 0.73474  0.71715 0.75161   0.69149   0.77305 0.79403  0.7778   0.80937  0.7769   0.81105 0.20597    0.19063    0.2222    0.18895  0.2231   0.54675 0.52726 0.56611 0.51061 0.58378 0.38951  0.37065  0.40871   0.35697  0.42234  0.27145     0.24082    0.30345    0.52877     0.4848    0.57273  0.48344   0.57397   0.42699     0.38816    0.46561   10.67803  8.48247 13.44189  8.46189 13.66193  2.36819   2.138     2.59838   2.13557   2.61461  0.82874  0.79269  0.86478  0.78863  0.86359  0.6881   0.64195  0.73425  0.63818  0.73582  0.4437   0.40423  0.48316  0.40746  0.47937  0.67352  0.59975  0.74729  0.62043  0.72387  0.68724  0.60088  0.74615  0.63987  0.73179  0.25318   0.22426    0.2841
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=10.0      >=10.0     NA         0.05  CTS        2519 0.12267   0.11043    0.13606    0.10995   0.13497  0.17666    0.16226    0.19204    0.16276   0.19174  0.82533 0.81001 0.83966 0.81024 0.83962 1.44013   1.28121   1.6084  0.50809  0.48857 0.52759   0.45425   0.56189 0.86968  0.85597  0.88227  0.85624  0.88291 0.13032    0.11773    0.14403   0.11709  0.14376  0.64719 0.62832 0.66561 0.60377 0.6886  0.26298  0.24616  0.28053   0.22885  0.30001  0.18881     0.15441    0.2267     0.37777     0.31859   0.43696  0.32092   0.43546   0.31765     0.26751    0.36961    6.89314  5.34105  8.89625  5.38374  9.10593  1.93053   1.67542   2.18563   1.68338   2.20893  0.74662  0.69017  0.80307  0.6867   0.8021   0.51207  0.4523   0.57184  0.45073  0.57367  0.38065  0.32607  0.43523  0.3322   0.43171  0.5012   0.41971  0.58268  0.43615  0.56621  0.54168  0.41725  0.58514  0.47411  0.6075   0.17147   0.13941    0.20601
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=25.0      >=25.0     NA         0.05  CTS        2519 0.037316  0.030591   0.04545    0.030568  0.044859 0.061532   0.052799   0.071601   0.052402  0.07106  0.92656 0.91571 0.93611 0.91624 0.93648 1.64894   1.31697   2.0266  0.34043  0.32218 0.35916   0.24731   0.42708 0.94928  0.94     0.95718  0.9403   0.95783 0.050722   0.042816   0.059995  0.042166 0.059696 0.79355 0.7773  0.8089  0.72989 0.85716 0.14747  0.13416  0.16185   0.10144  0.19252  0.12412     0.079533   0.16924    0.2897      0.19373   0.38567  0.19691   0.37703   0.22083     0.14735    0.28948    9.65959  6.07616 15.35635  5.85546 14.96216  2.26795   1.80437   2.73153   1.76737   2.70552  0.81238  0.73356  0.89119  0.70826  0.8747   0.50637  0.40928  0.60346  0.40537  0.59615  0.39182  0.30211  0.48152  0.29872  0.46601  0.46905  0.34821  0.58989  0.35625  0.56077  0.50096  0.34116  0.59693  0.37962  0.59812  0.10744   0.06878    0.14979
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=50.0      >=50.0     NA         0.05  CTS        2519 0.0095276 0.0064109  0.014138   0.005955  0.013497 0.017864   0.013378   0.023819   0.0131    0.023422 0.97578 0.96902 0.9811  0.96983 0.98135 1.875     1.19334   3.13333 0.16667  0.15262 0.18173   0.037004  0.33333 0.98357  0.97782  0.98785  0.97829  0.98803 0.016433   0.012154   0.022184  0.011969 0.02171  0.91111 0.89936 0.92161 0.82222 0.98    0.061538 0.052805 0.071607  0.01408  0.12171  0.055307    0.0073346  0.11543    0.15023     0.0036309 0.29684  0.020385  0.31455   0.10482     0.014562   0.20697   11.97073  3.91753 36.57878  2.13945 31.86992  2.48246   1.36546   3.59947   1.00267   3.46882  0.84581  0.68685  1.00476  0.36294  0.93915  0.44401  0.24359  0.64444  0.21063  0.62639  0.34648  0.15959  0.53337  0.12238  0.49743  0.39265  0.16308  0.62222  0.13673  0.57404  0.40702  0.15079  0.6345   0.13965  0.59989  0.048398  0.011352   0.10531
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=75.0      >=75.0     NA         0.05  CTS        2519 0.0035728 0.0018808  0.0067766  0.001588  0.005955 0.0067487  0.0042179  0.010782   0.003573  0.010322 0.98968 0.98492 0.99295 0.98531 0.99325 1.88889   0.84615   5.2     0        0       0.0015227 0         0       0.99323  0.98919  0.99576  0.98963  0.99641 0.0067729  0.0042365  0.010811  0.003591 0.010367 1       0.99848 1       1       1       0        0        0.0015227 0        0       -0.0023416  -0.003407  -0.001237  -0.0067729  -0.15635   0.1428  -0.010367 -0.003591 -0.0046941  -0.006837  -0.002476   0       NA       NA        0        0       NA        NA        NA        NA        NA       -1       NA       NA       -1       -1       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA        NA         NA
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=100.0     >=100.0    NA         0.05  CTS        2519 0.0019849 0.00084813 0.0046383  0.000397  0.00397  0.00039698 7.0081e-05 0.0022453  0         0.001191 0.99762 0.99481 0.99891 0.99562 0.99921 0.2       0         1       0        0       0.0015227 0         0       0.9996   0.99775  0.99993  0.99881  1       0.00039777 7.0318e-05 0.0022467 0        0.001195 1       0.99848 1       1       1       0        0        0.0015227 0        0       -0.00033093 -0.000834   0         -0.00039777 -0.21764   0.21684 -0.001195  0        -0.00066208 -0.00167    0          0       NA       NA        0        0       NA        NA        NA        NA        NA       -1       NA       NA       -1       -1       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA       NA        NA         NA
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=0.1       >=0.1      NA         0.05  CTS        2519 0.40611   0.38709    0.42542    0.38706   0.42557  0.69631    0.67806    0.71396    0.67923   0.71258  0.66693 0.64828 0.68507 0.64867 0.68599 1.71457   1.64159   1.79125 0.94721  0.93778 0.95529   0.93347   0.95962 0.47527  0.45582  0.49479  0.4503   0.49935 0.52473    0.50521    0.54418   0.50065  0.5497   0.44755 0.42823 0.46703 0.42396 0.47022 0.53595  0.51644  0.55536   0.51351  0.55912  0.23426     0.2129     0.25603    0.42248     0.40461   0.44035  0.39305   0.45026   0.3796      0.35107    0.40769   16.25287 12.13433 21.76929 12.58672 22.11038  2.78827   2.49604   3.0805    2.53264   3.09605  0.88408  0.85216  0.91599  0.8528   0.91346  0.88647  0.85791  0.91504  0.85602  0.91321  0.32211  0.3021   0.34213  0.29609  0.34669  0.84486  0.74908  0.94064  0.80554  0.88182  0.63594  0.68941  1.0003   0.60018  0.66907  0.31794   0.29533    0.34436
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=1         >=1        NA         0.05  CTS        2519 0.30012   0.28254    0.31831    0.28146   0.31917  0.50139    0.48188    0.5209     0.48153   0.52045  0.73601 0.71844 0.75285 0.71893 0.75347 1.67063   1.58823   1.76553 0.8955   0.88295 0.90685   0.8725    0.91667 0.66761  0.64897  0.68574  0.64774  0.68952 0.33239    0.31426    0.35103   0.31048  0.35226  0.46397 0.44457 0.48349 0.43505 0.49275 0.50447  0.48495  0.52397   0.4767   0.53225  0.30941     0.28089    0.33736    0.56311     0.53701   0.58922  0.53238   0.59378   0.4726      0.43859    0.50452   17.21236 13.36193 22.17235 13.43805 22.6473   2.84563   2.59241   3.09885   2.59809   3.12004  0.89018  0.8639   0.91646  0.86148  0.91542  0.832    0.79805  0.86595  0.79704  0.8667   0.44142  0.41471  0.46813  0.41209  0.47107  0.81784  0.74995  0.88574  0.77831  0.85569  0.73446  0.73183  0.90386  0.70251  0.76538  0.32742   0.30028    0.35632
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=5.0       >=5.0      NA         0.05  CTS        2519 0.18857   0.17377    0.20431    0.17348   0.20406  0.30528    0.2876     0.32355    0.2878    0.32354  0.78166 0.7651  0.79736 0.76499 0.79755 1.61895   1.51159   1.7506  0.73053  0.71286 0.74749   0.68699   0.77304 0.79354  0.77729  0.8089   0.77647  0.81004 0.20646    0.1911     0.22271   0.18996  0.22353  0.54876 0.52927 0.56811 0.51409 0.58323 0.38685  0.36801  0.40602   0.35459  0.42071  0.26861     0.23634    0.30073    0.52407     0.47989   0.56825  0.47719   0.56983   0.42347     0.38232    0.4624    10.41976  8.28511 13.10442  8.20532 13.39851  2.3437    2.11446   2.57295   2.10478   2.59514  0.82487  0.78823  0.8615   0.78273  0.8611   0.68321  0.63683  0.72958  0.63324  0.73393  0.44017  0.40048  0.47985  0.40285  0.47722  0.66803  0.59388  0.74217  0.61222  0.72023  0.68246  0.59501  0.74104  0.63342  0.72799  0.25037   0.22017    0.2819
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=10.0      >=10.0     NA         0.05  CTS        2519 0.12267   0.11043    0.13606    0.10956   0.13617  0.18023    0.16571    0.19572    0.16514   0.19492  0.82255 0.80714 0.83697 0.80707 0.83685 1.46926   1.31947   1.64606 0.51133  0.4918  0.53082   0.45238   0.56272 0.86606  0.8522   0.87881  0.85207  0.87919 0.13394    0.12119    0.1478    0.12081  0.14793  0.65198 0.63316 0.67034 0.61022 0.69485 0.26116  0.24438  0.27867   0.22703  0.29201  0.18625     0.15344    0.218      0.37739     0.31821   0.43657  0.31817   0.43177   0.31401     0.26606    0.35796    6.76597  5.24602  8.72631  5.26281  8.6896   1.91191   1.65747   2.16634   1.66066   2.16213  0.74247  0.68538  0.79955  0.68065  0.79359  0.51554  0.45588  0.57519  0.44853  0.57766  0.37659  0.3224   0.43077  0.32809  0.42091  0.49965  0.4174   0.58191  0.43258  0.5601   0.53994  0.41494  0.58437  0.47027  0.60153  0.16865   0.13797    0.19744
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=25.0      >=25.0     NA         0.05  CTS        2519 0.037316  0.030591   0.04545    0.029774  0.044859 0.062326   0.053536   0.07245    0.053196  0.072648 0.92576 0.91487 0.93537 0.91504 0.93569 1.67021   1.34947   2.12016 0.34043  0.32218 0.35916   0.24239   0.44581 0.94845  0.93912  0.95643  0.93952  0.95668 0.051546   0.043574   0.060884  0.043317 0.060482 0.79618 0.78    0.81145 0.73154 0.86184 0.14612  0.13286  0.16045   0.099    0.19535  0.12265     0.07693    0.17178    0.28888     0.19291   0.38485  0.18963   0.39142   0.2185      0.14287    0.2932     9.49677  5.97696 15.0894   5.77442 15.31599  2.25095   1.78791   2.71399   1.75344   2.7289   0.80947  0.72964  0.88929  0.70477  0.87742  0.50637  0.40928  0.60346  0.39532  0.60523  0.38888  0.29937  0.4784   0.29618  0.4695   0.46693  0.34568  0.58818  0.3514   0.57385  0.49889  0.33857  0.59529  0.37447  0.6114   0.10586   0.064999   0.15016
V7.0    EC    ECMWF-M4 960000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=50.0      >=50.0     NA         0.05  CTS        2519 0.0095276 0.0064109  0.014138   0.005955  0.0131   0.019452   0.014745   0.025622   0.014291  0.025407 0.97499 0.96813 0.9804  0.96864 0.98094 2.04167   1.34778   3.5     0.20833  0.19292 0.22463   0.055556  0.38468 0.98236  0.97644  0.98682  0.97676  0.98756 0.017635   0.013181   0.023558  0.01244  0.023237 0.89796 0.88553 0.90918 0.80769 0.97619 0.073529 0.063973 0.084384  0.016393 0.14286  0.067125    0.011509   0.13552    0.1907      0.033759  0.34764  0.037154  0.36777   0.1258      0.022757   0.2387    14.65909  5.23735 41.03012  3.3616  37.51324  2.68506   1.65581   3.71431   1.33003   3.62632  0.87228  0.74922  0.99534  0.54145  0.94807  0.4958   0.30831  0.68328  0.26061  0.67035  0.38109  0.20798  0.55419  0.16665  0.52557  0.44043  0.21957  0.66128  0.19206  0.62137  0.45837  0.2074   0.67346  0.19714  0.64978  0.056803  0.013418   0.11618
