VERSION MODEL DESC     FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR   OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER     VALUE_BASER N_PNT CL_1 VALUE_1   CL_2 VALUE_2   CL_3 VALUE_3   CL_4 VALUE_4   CL_5 VALUE_5   CL_6 VALUE_6   CL_7 VALUE_7  CL_8 VALUE_8   CL_9 VALUE_9   CL_10 VALUE_10   CL_11 VALUE_11 CL_12 VALUE_12  CL_13 VALUE_13 CL_14 VALUE_14 CL_15 VALUE_15 CL_16 VALUE_16 CL_17 VALUE_17 CL_18 VALUE_18 CL_19 VALUE_19
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=5.0       >=5.0      NA         NA    ECLV       2519 0.18857    0.55106       19 0.05 -0.41243   0.1  0.24315  0.15  0.46168   0.2  0.53842  0.25  0.4786    0.3  0.41023  0.35  0.33134  0.4  0.2393   0.45  0.13053    0.5  0          0.55 -0.15953   0.6 -0.35895   0.65 -0.61534   0.7 -0.95719  0.75 -1.43579   0.8 -2.15368  0.85 -3.35018   0.9 -5.74316  0.95 -12.92211
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=10.0      >=10.0     NA         NA    ECLV       2519 0.12267    0.42097       19 0.05 -0.37783   0.1  0.29638  0.15  0.39558   0.2  0.34466  0.25  0.28695   0.3  0.22099  0.35  0.14488  0.4  0.056095 0.45 -0.048838   0.5 -0.17476    0.55 -0.32866   0.6 -0.52104   0.65 -0.76838   0.7 -1.09817  0.75 -1.55987   0.8 -2.25243  0.85 -3.40669   0.9 -5.71521  0.95 -12.64078
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=25.0      >=25.0     NA         NA    ECLV       2519 0.037316   0.18679       19 0.05  0.17749   0.1  0.1383   0.15  0.094493  0.2  0.045213 0.25 -0.010638  0.3 -0.074468 0.35 -0.14812  0.4 -0.23404  0.45 -0.33559    0.5 -0.45745    0.55 -0.60638   0.6 -0.79255   0.65 -1.03191   0.7 -1.35106  0.75 -1.79787   0.8 -2.46809  0.85 -3.58511   0.9 -5.81915  0.95 -12.52128
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=50.0      >=50.0     NA         NA    ECLV       2519 0.0095276 -0.0068136     19 0.05 -0.037281  0.1 -0.078704 0.15 -0.125     0.2 -0.17708  0.25 -0.23611   0.3 -0.30357  0.35 -0.38141  0.4 -0.47222  0.45 -0.57955    0.5 -0.70833    0.55 -0.86574   0.6 -1.0625    0.65 -1.31548   0.7 -1.65278  0.75 -2.125     0.8 -2.83333  0.85 -4.01389   0.9 -6.375    0.95 -13.45833
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=75.0      >=75.0     NA         NA    ECLV       2519 0.0035728 -0.0011952     19 0.05 -0.017544  0.1 -0.037037 0.15 -0.058824  0.2 -0.083333 0.25 -0.11111   0.3 -0.14286  0.35 -0.17949  0.4 -0.22222  0.45 -0.27273    0.5 -0.33333    0.55 -0.40741   0.6 -0.5       0.65 -0.61905   0.7 -0.77778  0.75 -1         0.8 -1.33333  0.85 -1.88889   0.9 -3        0.95  -6.33333
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=100.0     >=100.0    NA         NA    ECLV       2519 0.0019849 -0.0011933     19 0.05 -0.031579  0.1 -0.066667 0.15 -0.10588   0.2 -0.15     0.25 -0.2       0.3 -0.25714  0.35 -0.32308  0.4 -0.4      0.45 -0.49091    0.5 -0.6        0.55 -0.73333   0.6 -0.9       0.65 -1.11429   0.7 -1.4      0.75 -1.8       0.8 -2.4      0.85 -3.4       0.9 -5.4      0.95 -11.4
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=0.1       >=0.1      NA         NA    ECLV       2519 0.40611    0.47709       19 0.05 -0.21457   0.1  0.17981  0.15  0.31127   0.2  0.37701  0.25  0.41644   0.3  0.44274  0.35  0.46152  0.4  0.4756   0.45  0.38567    0.5  0.26197    0.55  0.11079   0.6 -0.078201  0.65 -0.32118   0.7 -0.64516  0.75 -1.09873   0.8 -1.77908  0.85 -2.913     0.9 -5.18084  0.95 -11.98436
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=1         >=1        NA         NA    ECLV       2519 0.30012    0.62569       19 0.05 -0.026659  0.1  0.36472  0.15  0.49518   0.2  0.56041  0.25  0.59955   0.3  0.62564  0.35  0.55332  0.4  0.46869  0.45  0.36869    0.5  0.24868    0.55  0.102     0.6 -0.081349  0.65 -0.31708   0.7 -0.63139  0.75 -1.07143   0.8 -1.73148  0.85 -2.83157   0.9 -5.03175  0.95 -11.63228
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=5.0       >=5.0      NA         NA    ECLV       2519 0.18857    0.55121       19 0.05 -0.40509   0.1  0.2456   0.15  0.46249   0.2  0.53842  0.25  0.47789   0.3  0.40872  0.35  0.32891  0.4  0.23579  0.45  0.12574    0.5 -0.0063158  0.55 -0.16772   0.6 -0.36947   0.65 -0.62887   0.7 -0.97474  0.75 -1.45895   0.8 -2.18526  0.85 -3.39579   0.9 -5.81684  0.95 -13.08
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=10.0      >=10.0     NA         NA    ECLV       2519 0.12267    0.42608       19 0.05 -0.36199   0.1  0.30317  0.15  0.40034   0.2  0.34871  0.25  0.29018   0.3  0.2233   0.35  0.14613  0.4  0.056095 0.45 -0.050309   0.5 -0.17799    0.55 -0.33405   0.6 -0.52913   0.65 -0.77994   0.7 -1.11435  0.75 -1.58252   0.8 -2.28479  0.85 -3.45523   0.9 -5.79612  0.95 -12.81877
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=25.0      >=25.0     NA         NA    ECLV       2519 0.037316   0.19495       19 0.05  0.18477   0.1  0.14184  0.15  0.093867  0.2  0.039894 0.25 -0.021277  0.3 -0.091185 0.35 -0.17185  0.4 -0.26596  0.45 -0.37718    0.5 -0.51064    0.55 -0.67376   0.6 -0.87766   0.65 -1.13982   0.7 -1.48936  0.75 -1.97872   0.8 -2.71277  0.85 -3.93617   0.9 -6.38298  0.95 -13.7234
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=50.0      >=50.0     NA         NA    ECLV       2519 0.0095276 -0.0076152     19 0.05 -0.041667  0.1 -0.087963 0.15 -0.13971   0.2 -0.19792  0.25 -0.26389   0.3 -0.33929  0.35 -0.42628  0.4 -0.52778  0.45 -0.64773    0.5 -0.79167    0.55 -0.96759   0.6 -1.1875    0.65 -1.47024   0.7 -1.84722  0.75 -2.375     0.8 -3.16667  0.85 -4.48611   0.9 -7.125    0.95 -15.04167
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=75.0      >=75.0     NA         NA    ECLV       2519 0.0035728 -0.0015936     19 0.05 -0.023392  0.1 -0.049383 0.15 -0.078431  0.2 -0.11111  0.25 -0.14815   0.3 -0.19048  0.35 -0.23932  0.4 -0.2963   0.45 -0.36364    0.5 -0.44444    0.55 -0.54321   0.6 -0.66667   0.65 -0.8254    0.7 -1.03704  0.75 -1.33333   0.8 -1.77778  0.85 -2.51852   0.9 -4        0.95  -8.44444
V7.0    EC    ECMWF-M4 360000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=100.0     >=100.0    NA         NA    ECLV       2519 0.0019849 -0.0011933     19 0.05 -0.031579  0.1 -0.066667 0.15 -0.10588   0.2 -0.15     0.25 -0.2       0.3 -0.25714  0.35 -0.32308  0.4 -0.4      0.45 -0.49091    0.5 -0.6        0.55 -0.73333   0.6 -0.9       0.65 -1.11429   0.7 -1.4      0.75 -1.8       0.8 -2.4      0.85 -3.4       0.9 -5.4      0.95 -11.4
